case_id,experiment,graph_type,n,k,density,seed,num_vars,num_clauses,result,wall_time_sec,cpu_time_reported_sec,conflicts,decisions,propagations,returncode,cnf_file
A_density_random_n60_k3_d0p13_s38,A_density,random,60,3,0.13,38,180,930,UNSAT,0.002928,0.001219,10,11,265,20,cnfs/A_density_random_n60_k3_d0p13_s38.cnf
A_density_random_n60_k3_d0p13_s39,A_density,random,60,3,0.13,39,180,930,UNSAT,0.004657,0.001319,8,9,156,20,cnfs/A_density_random_n60_k3_d0p13_s39.cnf
A_density_random_n60_k3_d0p13_s4,A_density,random,60,3,0.13,4,180,930,UNSAT,0.004172,0.001297,16,18,302,20,cnfs/A_density_random_n60_k3_d0p13_s4.cnf
A_density_random_n60_k3_d0p13_s40,A_density,random,60,3,0.13,40,180,930,UNSAT,0.003270,0.001325,7,7,96,20,cnfs/A_density_random_n60_k3_d0p13_s40.cnf
A_density_random_n60_k3_d0p13_s5,A_density,random,60,3,0.13,5,180,930,UNSAT,0.003044,0.001302,11,11,265,20,cnfs/A_density_random_n60_k3_d0p13_s5.cnf
A_density_random_n60_k3_d0p13_s6,A_density,random,60,3,0.13,6,180,930,UNSAT,0.002852,0.001208,8,8,211,20,cnfs/A_density_random_n60_k3_d0p13_s6.cnf
A_density_random_n60_k3_d0p13_s7,A_density,random,60,3,0.13,7,180,930,UNSAT,0.002848,0.00122,8,8,300,20,cnfs/A_density_random_n60_k3_d0p13_s7.cnf
A_density_random_n60_k3_d0p13_s8,A_density,random,60,3,0.13,8,180,930,UNSAT,0.003145,0.001286,9,9,115,20,cnfs/A_density_random_n60_k3_d0p13_s8.cnf
A_density_random_n60_k3_d0p13_s9,A_density,random,60,3,0.13,9,180,930,UNSAT,0.003735,0.001385,8,9,170,20,cnfs/A_density_random_n60_k3_d0p13_s9.cnf
A_density_random_n60_k3_d0p1_s1,A_density,random,60,3,0.1,1,180,771,UNSAT,0.003131,0.001254,25,27,410,20,cnfs/A_density_random_n60_k3_d0p1_s1.cnf
A_density_random_n60_k3_d0p1_s10,A_density,random,60,3,0.1,10,180,771,UNSAT,0.002916,0.001214,10,13,438,20,cnfs/A_density_random_n60_k3_d0p1_s10.cnf
A_density_random_n60_k3_d0p1_s11,A_density,random,60,3,0.1,11,180,771,UNSAT,0.002975,0.001188,12,13,243,20,cnfs/A_density_random_n60_k3_d0p1_s11.cnf
A_density_random_n60_k3_d0p1_s12,A_density,random,60,3,0.1,12,180,771,UNSAT,0.003374,0.001289,10,10,273,20,cnfs/A_density_random_n60_k3_d0p1_s12.cnf
A_density_random_n60_k3_d0p1_s13,A_density,random,60,3,0.1,13,180,771,UNSAT,0.003178,0.001244,15,16,328,20,cnfs/A_density_random_n60_k3_d0p1_s13.cnf
A_density_random_n60_k3_d0p1_s14,A_density,random,60,3,0.1,14,180,771,UNSAT,0.003104,0.001232,32,32,904,20,cnfs/A_density_random_n60_k3_d0p1_s14.cnf
A_density_random_n60_k3_d0p1_s15,A_density,random,60,3,0.1,15,180,771,UNSAT,0.003028,0.001251,11,13,265,20,cnfs/A_density_random_n60_k3_d0p1_s15.cnf
A_density_random_n60_k3_d0p1_s16,A_density,random,60,3,0.1,16,180,771,UNSAT,0.002907,0.001165,6,11,71,20,cnfs/A_density_random_n60_k3_d0p1_s16.cnf
A_density_random_n60_k3_d0p1_s17,A_density,random,60,3,0.1,17,180,771,UNSAT,0.003166,0.001296,36,37,807,20,cnfs/A_density_random_n60_k3_d0p1_s17.cnf
A_density_random_n60_k3_d0p1_s18,A_density,random,60,3,0.1,18,180,771,UNSAT,0.003061,0.001218,11,12,211,20,cnfs/A_density_random_n60_k3_d0p1_s18.cnf
A_density_random_n60_k3_d0p1_s19,A_density,random,60,3,0.1,19,180,771,UNSAT,0.002957,0.001217,11,11,254,20,cnfs/A_density_random_n60_k3_d0p1_s19.cnf
A_density_random_n60_k3_d0p1_s2,A_density,random,60,3,0.1,2,180,771,UNSAT,0.002992,0.001252,13,15,303,20,cnfs/A_density_random_n60_k3_d0p1_s2.cnf
A_density_random_n60_k3_d0p1_s20,A_density,random,60,3,0.1,20,180,771,UNSAT,0.002875,0.001152,19,20,479,20,cnfs/A_density_random_n60_k3_d0p1_s20.cnf
A_density_random_n60_k3_d0p1_s21,A_density,random,60,3,0.1,21,180,771,UNSAT,0.003030,0.001203,20,25,590,20,cnfs/A_density_random_n60_k3_d0p1_s21.cnf
A_density_random_n60_k3_d0p1_s22,A_density,random,60,3,0.1,22,180,771,UNSAT,0.003182,0.001183,9,9,149,20,cnfs/A_density_random_n60_k3_d0p1_s22.cnf
A_density_random_n60_k3_d0p1_s23,A_density,random,60,3,0.1,23,180,771,UNSAT,0.002869,0.001198,15,17,299,20,cnfs/A_density_random_n60_k3_d0p1_s23.cnf
A_density_random_n60_k3_d0p1_s24,A_density,random,60,3,0.1,24,180,771,UNSAT,0.003667,0.001282,11,13,174,20,cnfs/A_density_random_n60_k3_d0p1_s24.cnf
A_density_random_n60_k3_d0p1_s25,A_density,random,60,3,0.1,25,180,771,UNSAT,0.003427,0.001286,10,12,206,20,cnfs/A_density_random_n60_k3_d0p1_s25.cnf
A_density_random_n60_k3_d0p1_s26,A_density,random,60,3,0.1,26,180,771,UNSAT,0.003898,0.001334,11,10,345,20,cnfs/A_density_random_n60_k3_d0p1_s26.cnf
A_density_random_n60_k3_d0p1_s27,A_density,random,60,3,0.1,27,180,771,UNSAT,0.003286,0.001315,14,17,390,20,cnfs/A_density_random_n60_k3_d0p1_s27.cnf
A_density_random_n60_k3_d0p1_s28,A_density,random,60,3,0.1,28,180,771,UNSAT,0.003225,0.001278,11,10,298,20,cnfs/A_density_random_n60_k3_d0p1_s28.cnf
A_density_random_n60_k3_d0p1_s29,A_density,random,60,3,0.1,29,180,771,UNSAT,0.003153,0.001266,29,29,723,20,cnfs/A_density_random_n60_k3_d0p1_s29.cnf
A_density_random_n60_k3_d0p1_s3,A_density,random,60,3,0.1,3,180,771,UNSAT,0.003105,0.001259,11,12,387,20,cnfs/A_density_random_n60_k3_d0p1_s3.cnf
A_density_random_n60_k3_d0p1_s30,A_density,random,60,3,0.1,30,180,771,UNSAT,0.003217,0.001296,10,9,459,20,cnfs/A_density_random_n60_k3_d0p1_s30.cnf
A_density_random_n60_k3_d0p1_s31,A_density,random,60,3,0.1,31,180,771,UNSAT,0.003087,0.001228,28,34,654,20,cnfs/A_density_random_n60_k3_d0p1_s31.cnf
A_density_random_n60_k3_d0p1_s32,A_density,random,60,3,0.1,32,180,771,UNSAT,0.002977,0.001219,8,9,330,20,cnfs/A_density_random_n60_k3_d0p1_s32.cnf
A_density_random_n60_k3_d0p1_s33,A_density,random,60,3,0.1,33,180,771,UNSAT,0.002884,0.001174,12,14,168,20,cnfs/A_density_random_n60_k3_d0p1_s33.cnf
A_density_random_n60_k3_d0p1_s34,A_density,random,60,3,0.1,34,180,771,UNSAT,0.002940,0.001268,30,29,1045,20,cnfs/A_density_random_n60_k3_d0p1_s34.cnf
A_density_random_n60_k3_d0p1_s35,A_density,random,60,3,0.1,35,180,771,UNSAT,0.003218,0.001253,18,17,502,20,cnfs/A_density_random_n60_k3_d0p1_s35.cnf
A_density_random_n60_k3_d0p1_s36,A_density,random,60,3,0.1,36,180,771,UNSAT,0.003039,0.001304,54,60,1570,20,cnfs/A_density_random_n60_k3_d0p1_s36.cnf
A_density_random_n60_k3_d0p1_s37,A_density,random,60,3,0.1,37,180,771,UNSAT,0.002906,0.001196,18,18,356,20,cnfs/A_density_random_n60_k3_d0p1_s37.cnf
A_density_random_n60_k3_d0p1_s38,A_density,random,60,3,0.1,38,180,771,UNSAT,0.002734,0.001163,22,24,624,20,cnfs/A_density_random_n60_k3_d0p1_s38.cnf
A_density_random_n60_k3_d0p1_s39,A_density,random,60,3,0.1,39,180,771,UNSAT,0.002807,0.001193,26,27,875,20,cnfs/A_density_random_n60_k3_d0p1_s39.cnf
A_density_random_n60_k3_d0p1_s4,A_density,random,60,3,0.1,4,180,771,UNSAT,0.003497,0.001279,12,14,165,20,cnfs/A_density_random_n60_k3_d0p1_s4.cnf
A_density_random_n60_k3_d0p1_s40,A_density,random,60,3,0.1,40,180,771,UNSAT,0.002941,0.001176,6,9,70,20,cnfs/A_density_random_n60_k3_d0p1_s40.cnf
A_density_random_n60_k3_d0p1_s5,A_density,random,60,3,0.1,5,180,771,UNSAT,0.002904,0.001221,12,15,408,20,cnfs/A_density_random_n60_k3_d0p1_s5.cnf
A_density_random_n60_k3_d0p1_s6,A_density,random,60,3,0.1,6,180,771,UNSAT,0.002939,0.001183,18,18,464,20,cnfs/A_density_random_n60_k3_d0p1_s6.cnf
A_density_random_n60_k3_d0p1_s7,A_density,random,60,3,0.1,7,180,771,UNSAT,0.003020,0.001268,10,13,229,20,cnfs/A_density_random_n60_k3_d0p1_s7.cnf
A_density_random_n60_k3_d0p1_s8,A_density,random,60,3,0.1,8,180,771,UNSAT,0.003099,0.001299,15,18,254,20,cnfs/A_density_random_n60_k3_d0p1_s8.cnf
A_density_random_n60_k3_d0p1_s9,A_density,random,60,3,0.1,9,180,771,UNSAT,0.003015,0.001209,12,12,172,20,cnfs/A_density_random_n60_k3_d0p1_s9.cnf
B_size_random_n20_k3_d0p07_s1,B_size,random,20,3,0.07,1,60,119,SAT,0.002542,0.000817,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s1.cnf
B_size_random_n20_k3_d0p07_s10,B_size,random,20,3,0.07,10,60,119,SAT,0.002651,0.000766,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s10.cnf
B_size_random_n20_k3_d0p07_s11,B_size,random,20,3,0.07,11,60,119,SAT,0.002424,0.000777,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s11.cnf
B_size_random_n20_k3_d0p07_s12,B_size,random,20,3,0.07,12,60,119,SAT,0.002420,0.00077,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s12.cnf
B_size_random_n20_k3_d0p07_s13,B_size,random,20,3,0.07,13,60,119,SAT,0.004847,0.000875,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s13.cnf
B_size_random_n20_k3_d0p07_s14,B_size,random,20,3,0.07,14,60,119,SAT,0.020950,0.000994,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s14.cnf
B_size_random_n20_k3_d0p07_s15,B_size,random,20,3,0.07,15,60,119,SAT,0.005526,0.000943,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s15.cnf
B_size_random_n20_k3_d0p07_s16,B_size,random,20,3,0.07,16,60,119,SAT,0.003204,0.00092,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s16.cnf
B_size_random_n20_k3_d0p07_s17,B_size,random,20,3,0.07,17,60,119,SAT,0.002688,0.000891,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s17.cnf
B_size_random_n20_k3_d0p07_s18,B_size,random,20,3,0.07,18,60,119,SAT,0.002668,0.000861,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s18.cnf
B_size_random_n20_k3_d0p07_s19,B_size,random,20,3,0.07,19,60,119,SAT,0.003708,0.000896,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s19.cnf
B_size_random_n20_k3_d0p07_s2,B_size,random,20,3,0.07,2,60,119,SAT,0.002576,0.000833,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s2.cnf
B_size_random_n20_k3_d0p07_s20,B_size,random,20,3,0.07,20,60,119,SAT,0.002744,0.000871,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s20.cnf
B_size_random_n20_k3_d0p07_s21,B_size,random,20,3,0.07,21,60,119,SAT,0.002590,0.000803,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s21.cnf
B_size_random_n20_k3_d0p07_s22,B_size,random,20,3,0.07,22,60,119,SAT,0.002385,0.00078,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s22.cnf
B_size_random_n20_k3_d0p07_s23,B_size,random,20,3,0.07,23,60,119,SAT,0.002708,0.000842,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s23.cnf
B_size_random_n20_k3_d0p07_s24,B_size,random,20,3,0.07,24,60,119,SAT,0.002407,0.00076,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s24.cnf
B_size_random_n20_k3_d0p07_s25,B_size,random,20,3,0.07,25,60,119,SAT,0.002589,0.000821,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s25.cnf
B_size_random_n20_k3_d0p07_s26,B_size,random,20,3,0.07,26,60,119,SAT,0.002841,0.000836,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s26.cnf
B_size_random_n20_k3_d0p07_s27,B_size,random,20,3,0.07,27,60,119,SAT,0.002571,0.000802,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s27.cnf
B_size_random_n20_k3_d0p07_s28,B_size,random,20,3,0.07,28,60,119,SAT,0.002666,0.000792,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s28.cnf
B_size_random_n20_k3_d0p07_s29,B_size,random,20,3,0.07,29,60,119,SAT,0.003823,0.001039,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s29.cnf
B_size_random_n20_k3_d0p07_s3,B_size,random,20,3,0.07,3,60,119,SAT,0.008073,0.00095,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s3.cnf
B_size_random_n20_k3_d0p07_s30,B_size,random,20,3,0.07,30,60,119,SAT,0.005888,0.000967,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s30.cnf
B_size_random_n20_k3_d0p07_s31,B_size,random,20,3,0.07,31,60,119,SAT,0.002728,0.000865,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s31.cnf
B_size_random_n20_k3_d0p07_s32,B_size,random,20,3,0.07,32,60,119,SAT,0.002481,0.000823,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s32.cnf
B_size_random_n20_k3_d0p07_s33,B_size,random,20,3,0.07,33,60,119,SAT,0.003008,0.00087,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s33.cnf
B_size_random_n20_k3_d0p07_s34,B_size,random,20,3,0.07,34,60,119,SAT,0.002940,0.000841,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s34.cnf
B_size_random_n20_k3_d0p07_s35,B_size,random,20,3,0.07,35,60,119,SAT,0.046695,0.001138,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s35.cnf
B_size_random_n20_k3_d0p07_s36,B_size,random,20,3,0.07,36,60,119,SAT,0.007569,0.001144,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s36.cnf
B_size_random_n20_k3_d0p07_s37,B_size,random,20,3,0.07,37,60,119,SAT,0.003309,0.00098,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s37.cnf
B_size_random_n20_k3_d0p07_s38,B_size,random,20,3,0.07,38,60,119,SAT,0.003736,0.000986,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s38.cnf
B_size_random_n20_k3_d0p07_s39,B_size,random,20,3,0.07,39,60,119,SAT,0.002979,0.000918,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s39.cnf
B_size_random_n20_k3_d0p07_s4,B_size,random,20,3,0.07,4,60,119,SAT,0.003004,0.000937,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s4.cnf
B_size_random_n20_k3_d0p07_s40,B_size,random,20,3,0.07,40,60,119,SAT,0.002803,0.000843,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s40.cnf
B_size_random_n20_k3_d0p07_s5,B_size,random,20,3,0.07,5,60,119,SAT,0.002719,0.000841,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s5.cnf
B_size_random_n20_k3_d0p07_s6,B_size,random,20,3,0.07,6,60,119,SAT,0.002815,0.000868,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s6.cnf
B_size_random_n20_k3_d0p07_s7,B_size,random,20,3,0.07,7,60,119,SAT,0.002714,0.00081,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s7.cnf
B_size_random_n20_k3_d0p07_s8,B_size,random,20,3,0.07,8,60,119,SAT,0.002492,0.00079,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s8.cnf
B_size_random_n20_k3_d0p07_s9,B_size,random,20,3,0.07,9,60,119,SAT,0.002602,0.000774,0,1,0,10,cnfs/B_size_random_n20_k3_d0p07_s9.cnf
B_size_random_n40_k3_d0p07_s1,B_size,random,40,3,0.07,1,120,325,SAT,0.003063,0.00104,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s1.cnf
B_size_random_n40_k3_d0p07_s10,B_size,random,40,3,0.07,10,120,325,SAT,0.002864,0.000979,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s10.cnf
B_size_random_n40_k3_d0p07_s11,B_size,random,40,3,0.07,11,120,325,SAT,0.003109,0.001067,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s11.cnf
B_size_random_n40_k3_d0p07_s12,B_size,random,40,3,0.07,12,120,325,SAT,0.002799,0.000991,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s12.cnf
B_size_random_n40_k3_d0p07_s13,B_size,random,40,3,0.07,13,120,325,SAT,0.002850,0.001058,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s13.cnf
B_size_random_n40_k3_d0p07_s14,B_size,random,40,3,0.07,14,120,325,SAT,0.002763,0.000961,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s14.cnf
B_size_random_n40_k3_d0p07_s15,B_size,random,40,3,0.07,15,120,325,SAT,0.002737,0.000933,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s15.cnf
B_size_random_n40_k3_d0p07_s16,B_size,random,40,3,0.07,16,120,325,SAT,0.003028,0.001011,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s16.cnf
B_size_random_n40_k3_d0p07_s17,B_size,random,40,3,0.07,17,120,325,SAT,0.002986,0.000992,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s17.cnf
B_size_random_n40_k3_d0p07_s18,B_size,random,40,3,0.07,18,120,325,SAT,0.002924,0.000996,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s18.cnf
B_size_random_n40_k3_d0p07_s19,B_size,random,40,3,0.07,19,120,325,SAT,0.003147,0.001118,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s19.cnf
B_size_random_n40_k3_d0p07_s2,B_size,random,40,3,0.07,2,120,325,SAT,0.002998,0.000999,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s2.cnf
B_size_random_n40_k3_d0p07_s20,B_size,random,40,3,0.07,20,120,325,SAT,0.003685,0.001139,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s20.cnf
B_size_random_n40_k3_d0p07_s21,B_size,random,40,3,0.07,21,120,325,SAT,0.004902,0.001143,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s21.cnf
B_size_random_n40_k3_d0p07_s22,B_size,random,40,3,0.07,22,120,325,SAT,0.003451,0.001112,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s22.cnf
B_size_random_n40_k3_d0p07_s23,B_size,random,40,3,0.07,23,120,325,SAT,0.002934,0.001046,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s23.cnf
B_size_random_n40_k3_d0p07_s24,B_size,random,40,3,0.07,24,120,325,SAT,0.003182,0.001029,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s24.cnf
B_size_random_n40_k3_d0p07_s25,B_size,random,40,3,0.07,25,120,325,SAT,0.002973,0.001059,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s25.cnf
B_size_random_n40_k3_d0p07_s26,B_size,random,40,3,0.07,26,120,325,SAT,0.002806,0.000969,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s26.cnf
B_size_random_n40_k3_d0p07_s27,B_size,random,40,3,0.07,27,120,325,SAT,0.002725,0.000957,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s27.cnf
B_size_random_n40_k3_d0p07_s28,B_size,random,40,3,0.07,28,120,325,SAT,0.002694,0.000957,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s28.cnf
B_size_random_n40_k3_d0p07_s29,B_size,random,40,3,0.07,29,120,325,SAT,0.002950,0.000977,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s29.cnf
B_size_random_n40_k3_d0p07_s3,B_size,random,40,3,0.07,3,120,325,SAT,0.003065,0.001056,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s3.cnf
B_size_random_n40_k3_d0p07_s30,B_size,random,40,3,0.07,30,120,325,SAT,0.002703,0.000953,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s30.cnf
B_size_random_n40_k3_d0p07_s31,B_size,random,40,3,0.07,31,120,325,SAT,0.002723,0.000968,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s31.cnf
B_size_random_n40_k3_d0p07_s32,B_size,random,40,3,0.07,32,120,325,SAT,0.002783,0.001011,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s32.cnf
B_size_random_n40_k3_d0p07_s33,B_size,random,40,3,0.07,33,120,325,SAT,0.002658,0.000945,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s33.cnf
B_size_random_n40_k3_d0p07_s34,B_size,random,40,3,0.07,34,120,325,SAT,0.002791,0.000973,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s34.cnf
B_size_random_n40_k3_d0p07_s35,B_size,random,40,3,0.07,35,120,325,SAT,0.002751,0.000965,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s35.cnf
B_size_random_n40_k3_d0p07_s36,B_size,random,40,3,0.07,36,120,325,SAT,0.002745,0.000952,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s36.cnf
B_size_random_n40_k3_d0p07_s37,B_size,random,40,3,0.07,37,120,325,UNSAT,0.002774,0.000998,0,0,2,20,cnfs/B_size_random_n40_k3_d0p07_s37.cnf
B_size_random_n40_k3_d0p07_s38,B_size,random,40,3,0.07,38,120,325,SAT,0.002758,0.000956,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s38.cnf
B_size_random_n40_k3_d0p07_s39,B_size,random,40,3,0.07,39,120,325,SAT,0.002640,0.000931,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s39.cnf
B_size_random_n40_k3_d0p07_s4,B_size,random,40,3,0.07,4,120,325,SAT,0.003015,0.001065,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s4.cnf
B_size_random_n40_k3_d0p07_s40,B_size,random,40,3,0.07,40,120,325,SAT,0.002675,0.000942,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s40.cnf
B_size_random_n40_k3_d0p07_s5,B_size,random,40,3,0.07,5,120,325,SAT,0.002678,0.000943,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s5.cnf
B_size_random_n40_k3_d0p07_s6,B_size,random,40,3,0.07,6,120,325,SAT,0.002662,0.000921,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s6.cnf
B_size_random_n40_k3_d0p07_s7,B_size,random,40,3,0.07,7,120,325,SAT,0.002639,0.000943,0,4,9,10,cnfs/B_size_random_n40_k3_d0p07_s7.cnf
B_size_random_n40_k3_d0p07_s8,B_size,random,40,3,0.07,8,120,325,SAT,0.003792,0.001145,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s8.cnf
B_size_random_n40_k3_d0p07_s9,B_size,random,40,3,0.07,9,120,325,SAT,0.003115,0.001025,0,1,0,10,cnfs/B_size_random_n40_k3_d0p07_s9.cnf
B_size_random_n60_k3_d0p07_s1,B_size,random,60,3,0.07,1,180,612,SAT,0.003230,0.001311,4,25,142,10,cnfs/B_size_random_n60_k3_d0p07_s1.cnf
B_size_random_n60_k3_d0p07_s10,B_size,random,60,3,0.07,10,180,612,UNSAT,0.003064,0.001274,37,40,923,20,cnfs/B_size_random_n60_k3_d0p07_s10.cnf
B_size_random_n60_k3_d0p07_s11,B_size,random,60,3,0.07,11,180,612,UNSAT,0.002946,0.001212,10,14,76,20,cnfs/B_size_random_n60_k3_d0p07_s11.cnf
B_size_random_n60_k3_d0p07_s12,B_size,random,60,3,0.07,12,180,612,UNSAT,0.003512,0.001259,15,19,192,20,cnfs/B_size_random_n60_k3_d0p07_s12.cnf
B_size_random_n60_k3_d0p07_s13,B_size,random,60,3,0.07,13,180,612,UNSAT,0.004530,0.001335,42,43,921,20,cnfs/B_size_random_n60_k3_d0p07_s13.cnf
B_size_random_n60_k3_d0p07_s14,B_size,random,60,3,0.07,14,180,612,UNSAT,0.003271,0.001313,24,34,569,20,cnfs/B_size_random_n60_k3_d0p07_s14.cnf
B_size_random_n60_k3_d0p07_s15,B_size,random,60,3,0.07,15,180,612,UNSAT,0.003152,0.00125,29,29,630,20,cnfs/B_size_random_n60_k3_d0p07_s15.cnf
B_size_random_n60_k3_d0p07_s16,B_size,random,60,3,0.07,16,180,612,UNSAT,0.003314,0.001376,56,58,1423,20,cnfs/B_size_random_n60_k3_d0p07_s16.cnf
B_size_random_n60_k3_d0p07_s17,B_size,random,60,3,0.07,17,180,612,SAT,0.003192,0.00122,0,20,82,10,cnfs/B_size_random_n60_k3_d0p07_s17.cnf
B_size_random_n60_k3_d0p07_s18,B_size,random,60,3,0.07,18,180,612,UNSAT,0.003130,0.001227,19,21,394,20,cnfs/B_size_random_n60_k3_d0p07_s18.cnf
B_size_random_n60_k3_d0p07_s19,B_size,random,60,3,0.07,19,180,612,SAT,0.003314,0.001312,2,12,99,10,cnfs/B_size_random_n60_k3_d0p07_s19.cnf
B_size_random_n60_k3_d0p07_s2,B_size,random,60,3,0.07,2,180,612,UNSAT,0.003035,0.001205,12,19,154,20,cnfs/B_size_random_n60_k3_d0p07_s2.cnf
B_size_random_n60_k3_d0p07_s20,B_size,random,60,3,0.07,20,180,612,SAT,0.003145,0.001267,9,34,303,10,cnfs/B_size_random_n60_k3_d0p07_s20.cnf
B_size_random_n60_k3_d0p07_s21,B_size,random,60,3,0.07,21,180,612,SAT,0.003315,0.001221,6,16,283,10,cnfs/B_size_random_n60_k3_d0p07_s21.cnf
B_size_random_n60_k3_d0p07_s22,B_size,random,60,3,0.07,22,180,612,SAT,0.003017,0.00119,2,22,99,10,cnfs/B_size_random_n60_k3_d0p07_s22.cnf
B_size_random_n60_k3_d0p07_s23,B_size,random,60,3,0.07,23,180,612,UNSAT,0.002989,0.001223,26,26,831,20,cnfs/B_size_random_n60_k3_d0p07_s23.cnf
B_size_random_n60_k3_d0p07_s24,B_size,random,60,3,0.07,24,180,612,SAT,0.002992,0.001161,3,17,156,10,cnfs/B_size_random_n60_k3_d0p07_s24.cnf
B_size_random_n60_k3_d0p07_s25,B_size,random,60,3,0.07,25,180,612,UNSAT,0.003102,0.001264,45,45,1262,20,cnfs/B_size_random_n60_k3_d0p07_s25.cnf
B_size_random_n60_k3_d0p07_s26,B_size,random,60,3,0.07,26,180,612,SAT,0.003309,0.001269,0,11,66,10,cnfs/B_size_random_n60_k3_d0p07_s26.cnf
B_size_random_n60_k3_d0p07_s27,B_size,random,60,3,0.07,27,180,612,SAT,0.003056,0.001251,16,30,485,10,cnfs/B_size_random_n60_k3_d0p07_s27.cnf
B_size_random_n60_k3_d0p07_s28,B_size,random,60,3,0.07,28,180,612,SAT,0.003000,0.001213,1,13,95,10,cnfs/B_size_random_n60_k3_d0p07_s28.cnf
B_size_random_n60_k3_d0p07_s29,B_size,random,60,3,0.07,29,180,612,UNSAT,0.003000,0.001281,34,37,968,20,cnfs/B_size_random_n60_k3_d0p07_s29.cnf
